"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"6094","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"6095","DABANJIAKE","Fia Dabandriake","Convict Surgeon, acanthurus triostegus","","","Fia Dabandriake"
"6096","ANTSERADAVA","Anteseradava","Fish","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"6097","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6098","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"6099","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6100","TSOIKE","","","","",""
"6101","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6102","HORITA","Horita","Octopus","","","Horita"
"6103","HORITA","Horita","Octopus","","","Horita"
"6104","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6105","HORITA","Horita","Octopus","","","Horita"
"6106","HORITA","Horita","Octopus","","","Horita"
"6107","HORITA","Horita","Octopus","","","Horita"
"6108","HORITA","Horita","Octopus","","","Horita"
"6109","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6110","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6111","FIAMBONJO","","","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO","PEMPHERIS VANICOLENSIS, PTEROIS VOLITANS, EPINEPHELUS FUSCOGUTTATUS, AETHALOPERCA ROGAA, PTERAGOGUS FLAGELLIFERA, OXYCHEILINUS BIMACULATUS, CHEILINUS TRILOBATUS, CHEILINUS OXYCEPHALUS, SCOLOPSIS GHANAM, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, AMPHIPRION AKALLOPISOS, PSEUDOCHEILINUS EVANIDUS, OXYCHEILINUS DIGRAMMA, CHEILINUS UNDULATUS, CHEILINUS FASCIATUS, BODIANUS ANTHIOIDES, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, NOTOLABRUS PARILUS, HOLOGYMNOSUS ANNULATUS, PLECTORHINCHUS ALBOVITTATUS, LUTJANUS ARGENTIMACULATUS, LUTJANUS FULVUS, LUTJANUS MONOSTIGMA, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, OXYCHEILINUS DIGRAMMUS, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, NOTOLABRU SPARLUS, PLECTORHINCHUS ALBOVITATUS, GNATHODENTEX AUROLINEATUS, PSEUDOCHEILNUS EVANUDUS, LUTJANUS SEBAE, LUTJANU ARGENTIMACULATUS, LUTJANUS MONASTIGMA, EPIBILUS UNSUDIATOR, PEMPHERIS VANICILENSIS, LABRICHTHYS UNILINEATUS","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO"
"6112","HORITA","Horita","Octopus","","","Horita"
"6113","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6114","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"6115","HORITA","Horita","Octopus","","","Horita"
"6116","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6117","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6118","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6119","FIANTSIFA","Fay Tsifa","Unicornfish, Naso unicornis","","","Fay Tsifa"
"6120","TSOIKE","","","","",""
"6121","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"6122","FIAMBONJO","","","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO","PEMPHERIS VANICOLENSIS, PTEROIS VOLITANS, EPINEPHELUS FUSCOGUTTATUS, AETHALOPERCA ROGAA, PTERAGOGUS FLAGELLIFERA, OXYCHEILINUS BIMACULATUS, CHEILINUS TRILOBATUS, CHEILINUS OXYCEPHALUS, SCOLOPSIS GHANAM, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, AMPHIPRION AKALLOPISOS, PSEUDOCHEILINUS EVANIDUS, OXYCHEILINUS DIGRAMMA, CHEILINUS UNDULATUS, CHEILINUS FASCIATUS, BODIANUS ANTHIOIDES, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, NOTOLABRUS PARILUS, HOLOGYMNOSUS ANNULATUS, PLECTORHINCHUS ALBOVITTATUS, LUTJANUS ARGENTIMACULATUS, LUTJANUS FULVUS, LUTJANUS MONOSTIGMA, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, OXYCHEILINUS DIGRAMMUS, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, NOTOLABRU SPARLUS, PLECTORHINCHUS ALBOVITATUS, GNATHODENTEX AUROLINEATUS, PSEUDOCHEILNUS EVANUDUS, LUTJANUS SEBAE, LUTJANU ARGENTIMACULATUS, LUTJANUS MONASTIGMA, EPIBILUS UNSUDIATOR, PEMPHERIS VANICILENSIS, LABRICHTHYS UNILINEATUS","FIAMBONDRO,FIAMBONDRO BEMASO,FIAMBONDRO MENA,FIAMBONDRO SARIJOHO,FIAMBONDRO SARILAFO,FIAMBONDRO SARILOVO,MBONDRO"
"6123","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6124","VOROMANDREA","","","","",""
"6125","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"6126","SALABARO","Fia Salabaro","Snapper/ Lutjanus gibbus","SALABARO","LUTJANUS SANGUINEUS, LUTJANUS GIBBUS, APRION VIRESCENS, PLECTORHINCHUS SCHOTAF, LUTJANUS SEBAE, LUTJANUS RIVULATUS, LUTJANUS FULVUS, LETHRINUS NEBULOSUS, LETHRINUS NEBULOSUS<A0>, LUTJANNUS GIBBUS","SALABARO"
"6127","HORITA","Horita","Octopus","","","Horita"
"6128","HORITA","Horita","Octopus","","","Horita"
"6129","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6130","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6131","HORITA","Horita","Octopus","","","Horita"
"6132","HORITA","Horita","Octopus","","","Horita"
"6133","MALILA","Malily","Black and yellow grouper/ Epinephelus flavocaeruleus","MALILY","MACOLOR NIGER","MALILY"
"6134","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6135","HORITA","Horita","Octopus","","","Horita"
"6136","HORITA","Horita","Octopus","","","Horita"
"6137","TSOIKE","","","","",""
"6138","HORITA","Horita","Octopus","","","Horita"
"6139","HORITA","Horita","Octopus","","","Horita"
"6140","HORITA","Horita","Octopus","","","Horita"
"6141","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6142","TARATAKE","Fia Taratake","Blacktip or brownspotted grouper/ Epinephelus fasciatus or hexagonatus","","","Fia Taratake"
"6143","HORITA","Horita","Octopus","","","Horita"
"6144","HORITA","Horita","Octopus","","","Horita"
"6145","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"6146","TSOIKE","","","","",""
"6147","SORIALY","","","SORONALE","LUTJANUS FULVIFLAMMA, LUTJANUS KASMIRA","SORONALE"
"6148","HORITA","Horita","Octopus","","","Horita"
"6149","HORITA","Horita","Octopus","","","Horita"
"6150","HORITA","Horita","Octopus","","","Horita"
"6151","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6152","ANTSISY","Fia Antisy","No idea but these seem to go together","","","Fia Antisy"
"6153","ANGISY","Angisy","Squid","","","Angisy"
"6154","AMBARIAKE","Ambariake","Gerres acinaces/ strongspine silver biddy","AMBARIAKE,AMBARIAKA","GERRES ACINACES, GYMNOCRANIUS GRISEUS, GYMNOCRANIUS GRANDOCULIS, MONOTAXIS GRANDOCULIS, LETHRINUS HARAK, GERE ACINACES","AMBARIAKE,AMBARIAKA"
"6155","HORITA","Horita","Octopus","","","Horita"
"6156","HORITA","Horita","Octopus","","","Horita"
"6157","AMATO","Amato","Redaxil emperor/ Lethrinus conchyliatus","AMATO","APRION VIRESCENS, LUTJANUS ARGENTIMACULATUS, LETHRINUS MAHSENA, LUTJANUS MONASTIGMA","AMATO"
"6158","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"6159","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"6160","HORITA","Horita","Octopus","","","Horita"
"6161","HORITA","Horita","Octopus","","","Horita"
"6162","HORITA","Horita","Octopus","","","Horita"
"6163","HORITA","Horita","Octopus","","","Horita"
"6164","HORITA","Horita","Octopus","","","Horita"
"6165","HORITA","Horita","Octopus","","","Horita"
"6166","HORITA","Horita","Octopus","","","Horita"
"6167","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6168","SARIGEBA",NA,NA,NA,NA,NA
"6169","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"6170","HORITA","Horita","Octopus","","","Horita"
"6171","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"6172","ANTSISY","Fia Antisy","No idea but these seem to go together","","","Fia Antisy"
"6173","TAMPAPOROHA","Tampampandra","","TAPOROHA","LETHRINUS HARAK","TAPOROHA"
"6174","SALABARO","Fia Salabaro","Snapper/ Lutjanus gibbus","SALABARO","LUTJANUS SANGUINEUS, LUTJANUS GIBBUS, APRION VIRESCENS, PLECTORHINCHUS SCHOTAF, LUTJANUS SEBAE, LUTJANUS RIVULATUS, LUTJANUS FULVUS, LETHRINUS NEBULOSUS, LETHRINUS NEBULOSUS<A0>, LUTJANNUS GIBBUS","SALABARO"
"6175","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"6176","ANGISY","Angisy","Squid","","","Angisy"
"6177","FITSE","Fia Fitse","Caesia caerulaureus","","","Fia Fitse"
"6178","HORITA","Horita","Octopus","","","Horita"
"6179","HORITA","Horita","Octopus","","","Horita"
"6180","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6181","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6182","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6183","HORITA","Horita","Octopus","","","Horita"
"6184","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6185","TAMPAPOROHA","Tampampandra","","TAPOROHA","LETHRINUS HARAK","TAPOROHA"
"6186","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"6187","SALABARO","Fia Salabaro","Snapper/ Lutjanus gibbus","SALABARO","LUTJANUS SANGUINEUS, LUTJANUS GIBBUS, APRION VIRESCENS, PLECTORHINCHUS SCHOTAF, LUTJANUS SEBAE, LUTJANUS RIVULATUS, LUTJANUS FULVUS, LETHRINUS NEBULOSUS, LETHRINUS NEBULOSUS<A0>, LUTJANNUS GIBBUS","SALABARO"
"6188","HORITA","Horita","Octopus","","","Horita"
"6189","HORITA","Horita","Octopus","","","Horita"
"6190","TAMPAPOROHA","Tampampandra","","TAPOROHA","LETHRINUS HARAK","TAPOROHA"
"6191","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"6192","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"6193","SALABARO","Fia Salabaro","Snapper/ Lutjanus gibbus","SALABARO","LUTJANUS SANGUINEUS, LUTJANUS GIBBUS, APRION VIRESCENS, PLECTORHINCHUS SCHOTAF, LUTJANUS SEBAE, LUTJANUS RIVULATUS, LUTJANUS FULVUS, LETHRINUS NEBULOSUS, LETHRINUS NEBULOSUS<A0>, LUTJANNUS GIBBUS","SALABARO"
"6194","BOTOSAKA","Fia BOTOSAKA","Sillago Sihana","","","Fia BOTOSAKA"
"6195","HORITA","Horita","Octopus","","","Horita"
"6196","HORITA","Horita","Octopus","","","Horita"
"6197","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6198","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"6199","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"6200","ANGISY","Angisy","Squid","","","Angisy"
"6201","HORITA","Horita","Octopus","","","Horita"
"6202","ANGISY","Angisy","Squid","","","Angisy"
"6203","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"6204","HORITA","Horita","Octopus","","","Horita"
"6205","AMATO","Amato","Redaxil emperor/ Lethrinus conchyliatus","AMATO","APRION VIRESCENS, LUTJANUS ARGENTIMACULATUS, LETHRINUS MAHSENA, LUTJANUS MONASTIGMA","AMATO"
"6206","HORITA","Horita","Octopus","","","Horita"
"6207","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"6208","TSOIKE","","","","",""
"6209","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6210","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"6211","TSOIKE","","","","",""
"6212","KIFALAOTSE","Kifalaoke","","KIFALAOTSE","KYPHOSUS VAIGIENSIS, KYPHOSUS CINERASCENS, DIAGRAMMA PICTUM, PLECTORHINCHUS GIBBOSUS","KIFALAOTSE"
"6213","TSOIKE","","","","",""
"6214","MOLONTO","Fia Molonto<a0>","","MOLONTO,MOLOTO","CALOTOMUS SPINIDENS","MOLONTO,MOLOTO"
"6215","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"6216","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"6217","ANJARAME","Anjaramy","Acanthurus Levcosternon/ sturgeon","ANDRARAME,ANDRARAMY","ACANTHURUS TRIOSTEGUS","ANDRARAME,ANDRARAMY"
"6218","HORITA","Horita","Octopus","","","Horita"
"6219","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"6220","FIANTSIFA","Fay Tsifa","Unicornfish, Naso unicornis","","","Fay Tsifa"
"6221","SARIGEBA",NA,NA,NA,NA,NA
"6222","HORITA","Horita","Octopus","","","Horita"
"6223","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"6224","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"6225","BOTOSAKA","Fia BOTOSAKA","Sillago Sihana","","","Fia BOTOSAKA"
"6226","H","Horita","Octopus","","","Horita"
"6227","H","Horita","Octopus","","","Horita"
"6228","A","Angisy","Squid","","","Angisy"
"6229","F","Fia","Fish","","","Fia"
"6230","A","Angisy","Squid","","","Angisy"
"6231","A","Angisy","Squid","","","Angisy"
"6232","H","Horita","Octopus","","","Horita"
"6233","H","Horita","Octopus","","","Horita"
"6234","LANGOUSTE","Langousta","Lobster","","","Langousta"
"6235","F","Fia","Fish","","","Fia"
"6236","A","Angisy","Squid","","","Angisy"
"6237","H","Horita","Octopus","","","Horita"
"6238","H","Horita","Octopus","","","Horita"
"6239","A","Angisy","Squid","","","Angisy"
"6240","A","Angisy","Squid","","","Angisy"
"6241","F","Fia","Fish","","","Fia"
"6242","H","Horita","Octopus","","","Horita"
"6243","A","Angisy","Squid","","","Angisy"
"6244","A","Angisy","Squid","","","Angisy"
"6245","LANGOUSTE","Langousta","Lobster","","","Langousta"
"6246","H","Horita","Octopus","","","Horita"
"6247","H","Horita","Octopus","","","Horita"
"6248","H","Horita","Octopus","","","Horita"
"6249","H","Horita","Octopus","","","Horita"
"6250","H","Horita","Octopus","","","Horita"
"6251","F","Fia","Fish","","","Fia"
"6252","F","Fia","Fish","","","Fia"
"6253","H","Horita","Octopus","","","Horita"
"6254","H","Horita","Octopus","","","Horita"
"6255","A","Angisy","Squid","","","Angisy"
"6256","H","Horita","Octopus","","","Horita"
"6257","H","Horita","Octopus","","","Horita"
"6258","F","Fia","Fish","","","Fia"
"6259","LANGOUSTE","Langousta","Lobster","","","Langousta"
"6260","A","Angisy","Squid","","","Angisy"
"6261","H","Horita","Octopus","","","Horita"
"6262","H","Horita","Octopus","","","Horita"
"6263","H","Horita","Octopus","","","Horita"
"6264","H","Horita","Octopus","","","Horita"
"6265","H","Horita","Octopus","","","Horita"
"6266","H","Horita","Octopus","","","Horita"
"6267","A","Angisy","Squid","","","Angisy"
"6268","A","Angisy","Squid","","","Angisy"
"6269","H","Horita","Octopus","","","Horita"
"6270","H","Horita","Octopus","","","Horita"
"6271","A","Angisy","Squid","","","Angisy"
"6272","A","Angisy","Squid","","","Angisy"
"6273","H","Horita","Octopus","","","Horita"
"6274","A","Angisy","Squid","","","Angisy"
"6275","H","Horita","Octopus","","","Horita"
"6276","H","Horita","Octopus","","","Horita"
"6277","H","Horita","Octopus","","","Horita"
"6278","A","Angisy","Squid","","","Angisy"
"6279","LANGOUSTE","Langousta","Lobster","","","Langousta"
"6280","H","Horita","Octopus","","","Horita"
"6281","A","Angisy","Squid","","","Angisy"
"6282","LANGOUSTE","Langousta","Lobster","","","Langousta"
"6283","H","Horita","Octopus","","","Horita"
"6284","F","Fia","Fish","","","Fia"
"6285","H","Horita","Octopus","","","Horita"
"6286","A","Angisy","Squid","","","Angisy"
"6287","A","Angisy","Squid","","","Angisy"
"6288","H","Horita","Octopus","","","Horita"
"6289","H","Horita","Octopus","","","Horita"
"6290","H","Horita","Octopus","","","Horita"
"6291","H","Horita","Octopus","","","Horita"
"6292","H","Horita","Octopus","","","Horita"
"6293","H","Horita","Octopus","","","Horita"
"6294","H","Horita","Octopus","","","Horita"
"6295","H","Horita","Octopus","","","Horita"
"6296","A","Angisy","Squid","","","Angisy"
"6297","A","Angisy","Squid","","","Angisy"
"6298","F","Fia","Fish","","","Fia"
"6299","H","Horita","Octopus","","","Horita"
"6300","H","Horita","Octopus","","","Horita"
"6301","H","Horita","Octopus","","","Horita"
"6302","A","Angisy","Squid","","","Angisy"
"6303","A","Angisy","Squid","","","Angisy"
"6304","A","Angisy","Squid","","","Angisy"
"6305","A","Angisy","Squid","","","Angisy"
"6306","H","Horita","Octopus","","","Horita"
"6307","H","Horita","Octopus","","","Horita"
"6308","F","Fia","Fish","","","Fia"
"6309","H","Horita","Octopus","","","Horita"
"6310","H","Horita","Octopus","","","Horita"
"6311","A","Angisy","Squid","","","Angisy"
"6312","A","Angisy","Squid","","","Angisy"
"6313","H","Horita","Octopus","","","Horita"
"6314","H","Horita","Octopus","","","Horita"
"6315","H","Horita","Octopus","","","Horita"
"6316","H","Horita","Octopus","","","Horita"
"6317","A","Angisy","Squid","","","Angisy"
"6318","A","Angisy","Squid","","","Angisy"
"6319","A","Angisy","Squid","","","Angisy"
"6320","H","Horita","Octopus","","","Horita"
"6321","H","Horita","Octopus","","","Horita"
"6322","F","Fia","Fish","","","Fia"
"6323","H","Horita","Octopus","","","Horita"
"6324","A","Angisy","Squid","","","Angisy"
"6325","H","Horita","Octopus","","","Horita"
"6326","A","Angisy","Squid","","","Angisy"
"6327","A","Angisy","Squid","","","Angisy"
"6328","H","Horita","Octopus","","","Horita"
"6329","H","Horita","Octopus","","","Horita"
"6330","A","Angisy","Squid","","","Angisy"
"6331","A","Angisy","Squid","","","Angisy"
"6332","F","Fia","Fish","","","Fia"
